2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.31 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.25 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.23 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.24 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.26 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.24 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.32 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.56 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.40 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.29 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.29 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.29 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.42 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.41 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.34 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.51 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.63 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.52 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.37 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.25 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.23 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.27 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.33 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.34 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.30 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.28 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.27 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.22 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.23 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.22 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.21 ms
2026-09-11 12:48:31 [main] INFO  tiempos - Entrenamiento masivo (100000 enemigos) | tiempo: 0.22 ms
